contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,optionType
SPY260331C00557000,2025-07-03,557.0,95.59,94.76,98.19,0.0,0.0,2.0,7,0.2847666738891601,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00558000,2025-06-10,558.0,75.44,91.04,94.1,0.0,0.0,2.0,40,0.2647015669250488,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00559000,2025-07-18,559.0,94.13,94.01,95.83,7.3499985,8.469692,10.0,18,0.2786174433898925,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00560000,2025-07-16,560.0,88.6,92.26,95.68,0.0,0.0,1.0,47,0.28147080841064454,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00561000,2025-06-30,561.0,85.79,91.43,94.85,0.0,0.0,4.0,85,0.28040270385742183,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00562000,2025-07-10,562.0,88.96,90.6,94.03,0.0,0.0,1.0,28,0.27937274589538563,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00563000,2025-07-02,563.0,85.46,89.77,93.19,0.0,0.0,10.0,6,0.27822834815979003,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00564000,2025-07-11,564.0,87.82,88.94,92.36,0.0,0.0,2.0,15,0.2771373556518554,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00565000,2025-07-17,565.0,90.4,88.11,91.54,0.0,0.0,1.0,99,0.2760845097351074,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00566000,2025-07-11,566.0,86.15,87.29,90.71,0.0,0.0,16.0,34,0.27497062927246096,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00567000,2025-07-08,567.0,82.85,86.47,89.89,0.0,0.0,1.0,16,0.27391015403747554,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00568000,2025-07-11,568.0,84.66,85.64,89.07,0.0,0.0,42.0,57,0.27283442016601556,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00569000,2025-07-15,569.0,84.87,84.82,88.25,0.0,0.0,1.0,21,0.2717586862945557,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00570000,2025-07-15,570.0,83.26,84.9,86.77,0.0,0.0,20.0,1131,0.26701325035095214,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00571000,2025-07-11,571.0,82.16,83.19,86.61,0.0,0.0,10.0,5,0.2695843305969238,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00572000,2025-07-11,572.0,81.37,82.37,85.79,0.0,0.0,2.0,39,0.26847807945251456,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00573000,2025-07-10,573.0,82.51,81.57,84.97,0.0,0.0,22.0,37,0.2673641989898682,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00574000,2025-07-11,574.0,79.8,80.77,84.14,0.0,0.0,3.0,223,0.2661969132995606,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00575000,2025-07-17,575.0,82.24,80.02,83.27,0.0,0.0,2.0,225,0.2647931187438965,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00576000,2025-07-11,576.0,77.98,79.18,82.49,0.0,0.0,2.0,205,0.2638776005554199,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00577000,2025-07-02,577.0,74.25,78.39,81.67,0.0,0.0,4.0,15,0.26273320281982426,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00578000,2025-07-08,578.0,74.34,77.6,80.85,0.0,0.0,6.0,233,0.2615888050842285,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00579000,2025-07-02,579.0,73.72,76.94,79.91,0.0,0.0,186.0,100,0.25978065666198735,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00580000,2025-07-17,580.0,75.1,76.01,79.23,0.0,0.0,3.0,81,0.2593610441589356,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00581000,2025-07-11,581.0,74.05,75.37,78.28,0.0,0.0,1.0,77,0.25749949050903326,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00582000,2025-07-03,582.0,73.79,74.46,77.59,0.0,0.0,1.0,333,0.2570035848236084,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00583000,2025-07-02,583.0,69.86,73.66,76.8,0.0,0.0,104.0,69,0.25597362686157227,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00584000,2025-07-17,584.0,74.39,73.02,75.85,0.0,0.0,1.0,170,0.2540815559387208,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00585000,2025-07-17,585.0,73.6,72.12,75.15,0.0,0.0,1.0,209,0.2535093570709229,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00586000,2025-07-02,586.0,67.25,71.38,74.31,0.0,0.0,3.0,20,0.25218948501586913,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00590000,2025-07-17,590.0,70.64,68.38,71.03,0.0,0.0,14.0,138,0.2472304281616211,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00595000,2025-07-17,595.0,66.12,64.42,67.22,-0.02999878,-0.045349628,1.0,46,0.24231714721679687,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00600000,2025-07-18,600.0,61.75,60.68,63.3,-0.88000107,-1.4050791,2.0,170,0.23657227058410643,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00605000,2025-07-18,605.0,58.17,56.95,59.47,-0.9700012,-1.6401778,9.0,131,0.23101049758911135,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00610000,2025-07-18,610.0,54.28,53.3,55.71,0.22999954,0.42553106,1.0,130,0.22550975914001462,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00615000,2025-07-18,615.0,50.87,49.74,51.99,0.45999908,0.9125155,2.0,160,0.2198945809173584,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00620000,2025-07-18,620.0,47.09,46.25,48.37,-0.049999237,-0.106065415,5.0,476,0.21443198905944824,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00625000,2025-07-18,625.0,43.9,42.85,44.81,-0.47999954,-1.0815673,4.0,259,0.20890836265563958,True,REGULAR,USD,2026-03-31,CALL
SPY260331C00630000,2025-07-18,630.0,40.27,39.53,41.37,-0.7599983,-1.8522991,3.0,585,0.20357546920776365,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00635000,2025-07-17,635.0,35.8,36.31,37.99,0.0,0.0,3.0,443,0.1981205066680908,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00640000,2025-07-17,640.0,34.13,33.93,34.03,0.0,0.0,301.0,1547,0.1894383425140381,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00645000,2025-07-18,645.0,31.68,30.9,31.0,2.710001,9.354508,2.0,96,0.18472342384338378,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00650000,2025-07-17,650.0,27.97,28.01,28.11,-0.70000076,-2.4415793,3.0,399,0.1801687208557129,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00655000,2025-07-10,655.0,24.93,25.27,25.37,0.0,0.0,2.0,287,0.1757894921875,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00660000,2025-07-17,660.0,22.55,22.69,22.78,-0.5,-2.1691973,1.0,642,0.1715704792022705,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00665000,2025-07-18,665.0,21.0,20.27,20.36,1.5300007,7.8582473,1.0,122,0.1675803457641602,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00670000,2025-07-17,670.0,18.74,18.02,18.1,0.13999939,0.7526849,26.0,181,0.16375805732727053,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00675000,2025-07-15,675.0,16.55,15.94,16.02,1.4699993,9.748006,24.0,530,0.16019516571044923,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00680000,2025-07-18,680.0,14.68,14.03,14.11,0.3600006,2.5139709,1.0,204,0.1568611536407471,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00685000,2025-07-09,685.0,11.92,12.29,12.36,0.0,0.0,2.0,126,0.15369498657226563,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00690000,2025-07-18,690.0,10.68,10.72,10.79,-0.4499998,-4.043125,2.0,290,0.1508263629150391,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00695000,2025-07-11,695.0,8.87,9.31,9.38,0.0,0.0,2.0,125,0.14818661880493167,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00700000,2025-07-18,700.0,8.22,8.06,8.12,-0.119999886,-1.4388475,99.0,2851,0.14576049560546872,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00705000,2025-07-15,705.0,6.67,6.94,7.01,0.0,0.0,1.0,222,0.1435861399078369,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00710000,2025-07-16,710.0,5.25,5.96,6.02,0.0,0.0,3.0,154,0.14151859466552735,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00715000,2025-07-18,715.0,5.01,5.1,5.15,0.13000011,2.6639366,2.0,387,0.1396265237426758,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00720000,2025-07-18,720.0,4.45,4.35,4.4,-0.0800004,-1.7660131,3.0,106,0.13799384963989259,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00725000,2025-07-17,725.0,3.75,3.69,3.74,0.0,0.0,1.0,630,0.1364222100830078,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00730000,2025-07-16,730.0,2.94,3.13,3.18,0.0,0.0,4.0,539,0.13510996734619146,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00735000,2025-07-14,735.0,2.5,2.65,2.69,0.0,0.0,2.0,30,0.13384350051879884,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00740000,2025-07-17,740.0,2.36,2.23,2.28,0.00999999,0.42553154,1.0,76,0.132821171875,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00745000,2025-07-17,745.0,1.97,1.89,1.92,0.0,0.0,2.0,17,0.13181410186767578,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00750000,2025-07-17,750.0,1.7,1.6,1.62,0.0,0.0,20.0,508,0.13099013549804686,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00755000,2025-07-11,755.0,1.46,1.35,1.37,0.08000004,5.7971044,1.0,532,0.13034927276611324,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00760000,2025-07-16,760.0,1.04,1.13,1.15,0.0,0.0,1.0,134,0.12964737548828126,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00765000,2025-07-16,765.0,0.89,0.96,0.97,0.0,0.0,1.0,7,0.12915909912109375,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00770000,2025-07-16,770.0,0.8,0.81,0.82,0.0,0.0,11.0,12,0.12885392639160154,False,REGULAR,USD,2026-03-31,CALL
SPY260331C00775000,2025-07-16,775.0,0.65,0.68,0.7,0.0,0.0,1.0,12,0.1287928918457031,False,REGULAR,USD,2026-03-31,CALL
SPY260618C00245000,2025-06-10,245.0,361.98,383.09,386.87,0.0,0.0,5.0,6,0.5297288238525393,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00250000,2025-06-24,250.0,363.53,382.52,386.13,0.0,0.0,1.0,41,0.6389806610107422,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00255000,2025-07-03,255.0,377.59,377.77,381.38,0.0,0.0,2.0,4,0.6319616882324219,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00260000,2025-07-09,260.0,371.68,373.01,376.63,0.0,0.0,1.0,5,0.624851163635254,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00265000,2025-06-25,265.0,349.37,368.26,371.87,0.0,0.0,50.0,28,0.617740639038086,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00270000,2025-06-25,270.0,344.65,363.51,367.13,0.0,0.0,4.0,4,0.6108132180786134,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00275000,2025-01-31,275.0,338.5,311.85,314.61,0.0,0.0,1.0,4,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00280000,2025-05-21,280.0,314.93,322.32,326.19,0.0,0.0,1.0,3,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00285000,2025-06-26,285.0,334.66,349.28,352.89,0.0,0.0,104.0,103,0.589969920654297,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00290000,2025-06-26,290.0,328.07,344.53,348.15,0.0,0.0,402.0,203,0.5830424996948241,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00295000,2025-06-26,295.0,325.1,339.79,343.41,0.0,0.0,1.0,352,0.57617611328125,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00300000,2025-07-16,300.0,332.6,335.05,338.67,0.0,0.0,1.0,427,0.569340244140625,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00305000,2025-07-16,305.0,327.85,330.32,333.93,0.0,0.0,1.0,477,0.5625654095458985,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00310000,2025-06-26,310.0,311.94,325.58,329.2,0.0,0.0,164.0,85,0.555790574951172,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00315000,2025-07-11,315.0,317.9,320.85,324.47,0.0,0.0,5.0,47,0.549076774902344,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00320000,2025-06-27,320.0,306.99,316.12,319.74,0.0,0.0,4.0,23,0.5423934921264649,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00325000,2025-06-27,325.0,299.71,311.39,315.01,0.0,0.0,2.0,61,0.5356796920776368,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00330000,2025-07-01,330.0,297.81,306.67,310.28,0.0,0.0,2.0,53,0.5290574438476563,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00335000,2025-07-01,335.0,293.1,301.94,305.56,0.0,0.0,2.0,6,0.5224351956176757,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00340000,2025-06-11,340.0,273.33,293.1,296.88,0.0,0.0,212.0,111,0.4873708489990235,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00345000,2025-07-01,345.0,283.6,292.51,296.12,0.0,0.0,2.0,152,0.5093890614318848,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00350000,2025-07-10,350.0,286.51,287.79,291.41,0.0,0.0,1.0,173,0.5029041409301759,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00355000,2025-07-01,355.0,274.93,283.08,286.7,0.0,0.0,2.0,383,0.5171862246704101,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00360000,2025-07-01,360.0,270.18,278.38,282.0,0.0,0.0,2.0,97,0.5103503555297851,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00365000,2025-06-25,365.0,256.89,273.68,277.3,0.0,0.0,1.0,111,0.5035450036621094,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00370000,2025-07-07,370.0,265.54,268.98,272.6,0.0,0.0,8.0,51,0.4967549104309083,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00375000,2025-07-11,375.0,263.25,264.29,267.91,0.0,0.0,1.0,202,0.49005636901855476,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00380000,2025-07-07,380.0,254.3,259.61,263.23,0.0,0.0,1.0,124,0.4834798966979981,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00385000,2025-06-16,385.0,232.98,254.93,258.55,0.0,0.0,77.0,170,0.4769034243774414,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00390000,2025-07-09,390.0,246.48,250.25,253.87,0.0,0.0,5.0,181,0.4703269520568848,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00395000,2025-07-17,395.0,248.0,245.59,249.2,0.0,0.0,1.0,102,0.4638420315551758,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00400000,2025-07-17,400.0,242.67,240.92,244.54,0.0,0.0,2.0,150,0.4574334042358399,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00405000,2025-07-11,405.0,235.09,236.27,239.89,0.0,0.0,3.0,156,0.45111632873535157,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00410000,2025-06-30,410.0,224.0,231.63,235.25,0.0,0.0,9.0,365,0.4448755464172363,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00415000,2025-06-26,415.0,211.37,226.99,230.61,0.0,0.0,6.0,11,0.43861950546264655,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00420000,2025-07-08,420.0,217.5,222.36,225.98,0.0,0.0,2.0,99,0.43243975769042964,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00425000,2025-07-09,425.0,213.29,217.74,221.36,0.0,0.0,1.0,169,0.4263057858276368,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00430000,2025-07-14,430.0,212.34,213.14,216.76,0.0,0.0,1.0,206,0.42032440032958984,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00435000,2025-06-27,435.0,200.0,208.54,212.16,0.0,0.0,1.0,78,0.41431249755859373,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00440000,2025-07-17,440.0,205.95,203.95,207.58,0.0,0.0,7.0,421,0.4084226638793945,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00445000,2025-06-11,445.0,178.9,195.41,199.19,0.0,0.0,10.0,22,0.3728700408935547,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00450000,2025-07-17,450.0,196.38,194.82,198.45,0.0,0.0,15.0,142,0.3967726949310303,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00455000,2025-07-07,455.0,185.16,190.28,193.9,0.0,0.0,1.0,32,0.3909973010253906,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00460000,2025-07-11,460.0,184.65,185.75,189.37,0.0,0.0,3.0,102,0.38532108825683586,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00465000,2025-07-17,465.0,183.3,181.23,184.86,0.0,0.0,6.0,65,0.37973642730712887,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00470000,2025-07-17,470.0,178.83,176.73,180.35,0.0,0.0,1.0,360,0.374105990447998,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00475000,2025-07-11,475.0,170.12,172.25,175.88,0.0,0.0,1.0,91,0.3686891744995118,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00480000,2025-07-17,480.0,169.4,167.78,171.42,-0.42001343,-0.2473286,115.0,236,0.3632723585510254,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00485000,2025-07-03,485.0,163.98,163.34,166.98,0.0,0.0,1.0,110,0.3579165771484375,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00490000,2025-07-17,490.0,161.25,158.92,162.54,0.0,0.0,2.0,73,0.35249976119995113,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00495000,2025-07-17,495.0,154.66,154.51,158.15,0.0,0.0,1.0,111,0.34731182479858397,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00500000,2025-07-18,500.0,151.57,150.13,153.77,-0.34999084,-0.23037837,3.0,1173,0.34211625907897947,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00505000,2025-07-17,505.0,148.0,145.77,149.4,0.0,0.0,2.0,145,0.3368901760864258,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00510000,2025-07-18,510.0,143.3,141.43,145.08,1.1500092,0.80901104,1.0,186,0.3318853433227539,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00515000,2025-07-17,515.0,138.22,137.12,140.77,0.0,0.0,1.0,510,0.32683473464965823,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00520000,2025-07-18,520.0,134.15,132.84,136.49,-0.7400055,-0.54859924,2.0,6133,0.3218451605224609,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00525000,2025-07-17,525.0,128.7,128.58,132.23,0.0,0.0,1.0,332,0.3168784743499755,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00530000,2025-07-17,530.0,126.6,124.35,128.0,0.0,0.0,11.0,431,0.3119651934051513,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00535000,2025-07-18,535.0,122.15,120.14,123.8,-0.5499954,-0.448244,2.0,565,0.3071053176879882,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00540000,2025-07-17,540.0,118.05,115.97,119.62,0.0,0.0,4.0,3608,0.3022225540161133,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00545000,2025-07-17,545.0,114.3,111.83,115.48,1.340004,1.1862642,1.0,537,0.29743134216308587,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00550000,2025-07-18,550.0,109.47,108.32,110.69,-1.1800003,-1.0664259,5.0,12648,0.28922982505798334,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00555000,2025-07-18,555.0,105.29,103.64,107.31,0.6800003,0.6500337,6.0,402,0.2880091341400145,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00560000,2025-07-18,560.0,100.85,100.18,102.47,-1.4100037,-1.3788418,21.0,1713,0.2793956338500976,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00565000,2025-07-17,565.0,96.94,96.12,98.68,-1.1299973,-1.1522354,1.0,863,0.2758174835968017,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00570000,2025-07-18,570.0,93.2,92.18,93.43,-0.9600067,-1.0195483,6.0,6166,0.26511355010986326,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00575000,2025-07-18,575.0,89.26,88.28,90.4,-0.15000153,-0.16776817,3.0,3213,0.2648236360168457,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00580000,2025-07-18,580.0,85.71,84.44,86.43,-0.6500015,-0.752665,3.0,2326,0.25990272575378415,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00585000,2025-07-18,585.0,82.0,80.05,83.15,0.26999664,0.33035192,5.0,284,0.25794199096679693,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00590000,2025-07-17,590.0,78.01,76.56,79.11,-0.0799942,-0.10243847,4.0,1060,0.2523268127441406,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00595000,2025-07-18,595.0,75.1,72.77,75.32,3.5800018,5.0055957,3.0,1185,0.24765004066467286,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00600000,2025-07-18,600.0,70.32,69.38,71.07,-0.6800003,-0.9577469,5.0,4188,0.2407607662963867,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00605000,2025-07-17,605.0,66.71,65.74,67.35,-0.5699997,-0.8472052,2.0,1610,0.23600007171630855,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00610000,2025-07-18,610.0,62.66,61.7,64.21,-0.9300003,-1.4624946,6.0,1042,0.23352054328918456,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00615000,2025-07-17,615.0,59.95,58.63,60.08,0.0,0.0,127.0,2295,0.2265473464202881,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00620000,2025-07-18,620.0,55.91,55.16,56.54,-0.40999985,-0.7279827,21.0,4445,0.2218553157043457,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00625000,2025-07-18,625.0,52.11,51.77,53.08,-1.1399994,-2.1408439,4.0,1675,0.21724720748901366,True,REGULAR,USD,2026-06-18,CALL
SPY260618C00630000,2025-07-18,630.0,49.15,48.46,49.68,-0.59000015,-1.1861684,79.0,1477,0.2126085820007324,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00635000,2025-07-18,635.0,45.55,45.22,46.39,-0.45000076,-0.97826254,8.0,2760,0.20814543083190915,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00640000,2025-07-18,640.0,42.69,42.07,43.16,-0.52000046,-1.2034262,22.0,1587,0.20361361579895018,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00645000,2025-07-18,645.0,39.56,39.44,39.56,-0.43999863,-1.0999966,21.0,1592,0.19720498847961423,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00650000,2025-07-18,650.0,36.36,36.45,36.57,-0.70000076,-1.8888309,29.0,5393,0.19300123413085937,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00655000,2025-07-18,655.0,33.47,33.57,33.69,-0.07999802,-0.23844416,22.0,1930,0.18888140228271483,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00660000,2025-07-18,660.0,30.82,30.82,30.94,-0.37000084,-1.1862804,12.0,4120,0.1849141567993164,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00665000,2025-07-18,665.0,28.12,28.19,28.3,-0.0099983215,-0.03554327,2.0,1397,0.1810079458618164,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00670000,2025-07-17,670.0,25.7,25.68,25.79,-0.65999985,-2.503793,2.0,7997,0.17723143333435057,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00675000,2025-07-18,675.0,23.43,23.32,23.42,0.5400009,2.359113,11.0,4977,0.17360750717163087,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00680000,2025-07-17,680.0,21.13,21.09,21.19,-0.5,-2.3116043,1.0,2340,0.17014379669189456,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00685000,2025-07-18,685.0,19.05,19.01,19.11,-0.29000092,-1.4994876,14.0,3317,0.16686318984985354,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00690000,2025-07-18,690.0,17.21,17.07,17.16,-0.31000137,-1.7694142,2.0,4096,0.16368939346313482,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00695000,2025-07-17,695.0,15.69,15.27,15.36,0.0,0.0,5.0,3581,0.16071395935058597,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00700000,2025-07-18,700.0,13.7,13.63,13.71,-0.26000023,-1.8624657,187.0,7249,0.15795214614868164,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00705000,2025-07-18,705.0,12.17,12.12,12.2,-0.15999985,-1.2976468,10.0,5584,0.15537343658447267,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00710000,2025-07-18,710.0,10.67,10.74,10.82,-0.14000034,-1.2951002,7.0,4288,0.15293205474853522,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00715000,2025-07-18,715.0,9.48,9.5,9.58,-0.15000057,-1.5576383,7.0,4286,0.15073481109619147,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00720000,2025-07-17,720.0,8.57,8.38,8.45,0.0,0.0,13.0,4375,0.1486443778991699,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00725000,2025-07-17,725.0,7.69,7.37,7.43,0.099999905,1.3175217,7.0,6514,0.14666838447570799,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00730000,2025-07-18,730.0,6.51,6.46,6.53,0.26000023,4.1600037,2.0,4241,0.14493652923583983,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00735000,2025-07-18,735.0,5.68,5.66,5.72,-0.20000029,-3.4013655,14.0,3774,0.14328859649658204,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00740000,2025-07-18,740.0,5.17,4.94,5.0,0.099999905,1.9723846,11.0,5310,0.14177799148559572,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00745000,2025-07-18,745.0,4.32,4.31,4.37,-0.1699996,-3.7861829,16.0,9592,0.1404504901123047,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00750000,2025-07-18,750.0,3.77,3.75,3.8,-0.1400001,-3.5805655,82.0,11597,0.13910773010253907,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00755000,2025-07-18,755.0,3.28,3.26,3.31,-0.13000011,-3.8123202,18.0,7678,0.1380091082763672,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00760000,2025-07-18,760.0,2.89,2.83,2.88,-0.059999943,-2.0338964,45.0,4880,0.137002038269043,False,REGULAR,USD,2026-06-18,CALL
SPY260618C00765000,2025-07-18,765.0,2.48,2.46,2.5,-0.17000008,-6.4150968,59.0,3922,0.1360560028076172,False,REGULAR,USD,2026-06-18,CALL
